-247,50825589432458; 1424,774331359147
-247,41509277912013; 1094,2829232539973
-249,0289861432631; 1067,786223518412
-249,35680823285463; 52,502106953423436
-248,40066047154596; 31,491853531725837
-247,29152906842793; 9,929551996412329
-247,15766838184473; 1547,3210193889913
-247,82697181476078; 1512,6972216324261
-247,82697181476078; 1488,77477960439
-247,82697181476078; 1464,8523375763536
-249,35680823285463; 1052,35144535248
-245,5616371187372; 1594,9497727092744
-246,34494278473238; 1645,377409443669
-246,77520927732127; 1625,7988779312254
-243,3330773366101; 1400,4835953786069
-244,1936103217879; 1362,6857620144033
-244,00238076952616; 1330,0667498906996
-243,39044620228862; 1135,6505383711483
-241,722336107944; -13,675528361985016
-243,1896551724138; 1298,815091558985
-242,4725443514323; 1275,717561325019
-242,18570002303971; 1165,6237084086893
-241,32516703786195; 1248,5479665075973
-241,32516703786195; 1192,165106508859
-241,03832270946933; 1217,0175879787957
-235,8751247984026; -19,134295630035467
-224,8521070358871; 667,6343679831712
-225,2618846478765; 633,6612149403702
-224,97504031948392; 607,205293811455
-224,68819599109133; 582,5616788967848
-223,77029414023502; 703,5632404767966
-223,54081867752095; 557,476236225745
-222,0109822594271; 732,6556296942147
-222,39344136395056; 530,7597179618847
-219,5249980800246; 1680,326570137193
-220,32816219952386; 761,4570500242695
-220,67237539359496; 500,3354711569498
-218,66446509484678; 791,7805576010197
-218,9513094232394; 468,82384062346773
-217,03901390062208; 1658,809098223935
-217,00076799016972; 824,5688016291432
-217,37366561708012; 439,03202619398644
-216,65655479609862; 1631,2670432328273
-216,36971046770603; 414,8508618305375
-216,36971046770603; 1604,4486608610628
-216,36971046770603; 1580,5262188330266
-216,36971046770603; 1556,6037768049905
-216,36971046770603; 1532,6813347769544
-216,0828661393134; 1501,5134174910013
-216,0828661393134; 1477,5909754629652
-216,2262883035097; 1450,857584003317
-216,0828661393134; 849,0831803627425
-215,65259964672452; 1423,9523359199043
-215,22233315413564; 388,4968048095261
-214,93548882574305; 1394,8741951789293
-214,93548882574305; 873,7455432727326
-214,36180016895784; 364,1325350251202
-213,78811151217263; 1368,5201381579182
-213,78811151217263; 901,2169808148026
-213,21442285538745; 337,68786269339694
-212,64073419860227; 1342,1660811369068
-212,64073419860227; 929,7758020854197
-212,0670455418171; 308,61534635101793
-211,20651255663927; 1311,82870004362
-211,4933568850319; 958,6064692881736
-210,69019276553263; 279,6545680607446
-210,3459795714615; 987,9808283552011
-209,4854465862837; 1279,4109164030153
-209,4280777206052; 252,05151959152977
-209,1986022578911; 1015,9959577615448
-208,05122494432072; 1250,613995591837
-207,82174948160664; 1047,8199298970544
-207,76438061592813; 227,38965662808164
-206,90384763075033; 1220,9977873851844
-206,33015897396513; 1078,0686954657963
-205,9476998694417; 1184,85477707454
-206,04331464557254; 1156,5815502659607
-206,04331464557254; 1132,6591082379246
-205,46962598878736; 1095,1518688011774
-205,75647031717995; 198,96269625788022
-204,03540434682435; 175,4252130670768
-202,3143383764688; 152,97511360482054
-200,59327240611321; 130,16255289971514
-198,87220643575762; 106,2626084660626
-197,15114046540205; 80,91281906101426
-195,71691882343907; 56,827894406873156
-194,56954150986869; 33,4641426393664
-191,60548344981186; -0,20600708859933548
-182,6941863144152; 1552,2594913294915
-182,80892404577222; 1521,521278096268
-182,95234620996854; 1497,5063459579876
-181,94839106059442; 1595,6558510560872
-182,235235388987; 1470,7842032955314
-180,80101374702406; 1634,2729718157648
-181,08785807541665; 1437,9964592139497
-178,86481453037402; 1667,1916393979964
-179,94048076184626; 1404,3025620252456
-176,4983488211351; 1689,9834920900894
-178,79310344827587; 1376,0455834792767
-177,64572613470548; 1349,9633723904021
-177,07203747792028; 606,7440931265885
-177,3588818063129; 575,2062153996587
-177,07203747792028; 552,7373679420825
-176,4983488211351; 1323,3374694372542
-176,4983488211351; 640,0980266668275
-175,80992243299286; 672,6560453124241
-176,0680823285462; 520,8539021680915
-175,3509715075647; 1295,8960286876957
-175,3509715075647; 496,2159116520172
-171,9470854773059; 1101,9331436949765
-174,77728285077953; 707,08523887757
-174,20359419399432; 1265,1924367524962
-174,20359419399432; 738,717481514276
-174,20359419399432; 467,32462593106266
-173,62990553720914; 766,6344964117794
-173,05621688042393; 1229,0519261745608
-173,05621688042393; 800,8945830591408
-173,05621688042393; 438,52395552082044
-173,05621688042393; 1694,180316060582
-172,76937255203134; 836,2383038359856
-172,19568389524613; 1194,5387415903824
-172,1000691191153; 886,6291656564837
-172,19568389524613; 860,1682450621496
-171,90883956685354; 409,45143917844143
-171,71761001459183; 1161,7422484443182
-171,62199523846095; 970,0015008435345
-171,52638046233008; 940,2809287962684
-171,90883956685354; 922,1528671883982
-171,04830658167577; 1137,4660942379155
-169,94190702930433; 1070,0627658072422
-170,76146225328316; 1039,9677695105897
-170,9526918055449; 1012,4182153213538
-171,33515091006836; 993,9276924706346
-170,76146225328316; 376,84492571828423
-170,04435143230168; 344,2327878595313
-170,04435143230168; 272,4654617754229
-170,07303586514095; 241,90960404334282
-169,9009292681054; 314,33161012401797
-170,18777359649798; 300,19187205384173
-169,49934720835574; 213,64512629924639
-168,2372321634283; 179,73525220445822
-167,319330312572; 155,60733214771744
-166,1719529990016; 128,7095832624325
-165,02457568543124; 100,99629658073718
-163,87719837186086; 74,64223955972602
-162,5003455955764; 45,40961533731593
-161,29559941632746; 19,219415795399527
-159,33549650564473; -16,185548432822998
-161,00875508793487; 4,543485059077739
-154,69817986329775; 1576,6656941300957
-154,8620909080935; 1540,9417015148483
-153,26395822133478; 1614,5163343477834
-152,40342523615698; 1517,2067394400099
-151,60026111665772; 1642,9187973374335
-150,969203594194; 1489,315971735954
-149,8218262806236; 1670,1991303138773
-149,30550648951694; 1456,1362695655537
-149,53498195223102; 602,7545197225397
-149,91744105675448; 567,228318457916
-147,81391598187543; 1691,0927890599194
-148,81787113124952; 640,0067864229377
-148,9612932954458; 535,8879196150212
-148,53102680285693; 1423,1986665080494
-148,24418247446434; 668,829954427564
-147,52707165348284; 1393,671198812577
-147,81391598187543; 501,65033056204356
-147,24022732509025; 700,3772061521536
-146,37969433991245; 1358,7086872739012
-146,66653866830504; 732,5531406531331
-146,66653866830504; 473,66519794821147
-146,09285001151986; 760,1076943077875
-145,23231702634206; 1322,8400226281028
-145,51916135473465; 793,0991666051774
-145,2896858920206; 446,0092801321948
-144,94547269794947; 830,8026350596047
-144,02757084709316; 1286,3559237892737
-144,3717840411643; 873,8524068460553
-144,94547269794947; 850,7380034163015
-144,08493971277167; 418,242374183885
-143,5112510559865; 1256,8945740239624
-143,79809538437908; 935,2970867070942
-144,08493971277167; 901,856287455207
-142,93756239920128; 1231,6204015333703
-143,10966899623685; 1002,1258158640669
-143,5112510559865; 967,1068103661609
-143,2244067275939; 394,42179626375287
-142,6507180708087; 1196,3747952653657
-142,53598033945167; 1079,3375597890388
-142,93756239920128; 1049,755472933868
-143,2244067275939; 1035,615734863692
-142,3638737424161; 1159,5887287152532
-142,3638737424161; 1135,6662866872168
-142,3638737424161; 1111,7438446591807
-142,0770294140235; 366,6178942713457
-141,38860302588128; 324,92572731931796
-141,5033407572383; 294,0425295889547
-141,7901850856309; 274,465872876043
-141,6467629214346; 246,1051554226383
-141,21649642884572; 208,14296463279788
-140,54719299592963; 168,28097698388683
-139,59104523462102; 136,39688627671853
-138,63489747331235; 105,9626405409465
-137,25804469702788; 75,75137096284402
-136,05329851777898; 46,46212779456823
-134,9059212042086; 17,661457384326013
-131,75063359189002; -10,396281102289777
-131,03352277090855; 1560,7095877800218
-129,88614545733816; 1596,0645573540583
-129,16903463635666; 1529,4716779782084
-128,02165732278627; 1624,3609066901986
-128,19376391982183; 622,8238737524555
-128,59534597957148; 594,3291706258319
-128,45192381537515; 562,7969172974981
-127,73481299439368; 663,6611321179014
-127,73481299439368; 533,8093918672353
-127,16112433760847; 1502,3133319579786
-127,04638660625145; 701,5654540955211
-126,87428000921588; 508,448353664995
-126,47269794946627; 742,8935349784388
-125,72690269564549; 1650,7599588999774
-126,01374702403808; 1475,6874290048304
-125,89900929268106; 809,6663951093585
-126,01374702403808; 779,5806121132632
-126,01374702403808; 485,2620829198486
-125,29663620305661; 942,8787760144123
-125,72690269564549; 918,4070177235067
-125,72690269564549; 894,4845756954704
-125,72690269564549; 870,5621336674343
-125,72690269564549; 846,6396916393982
-124,98110744182475; 1439,0560959094237
-124,75163197911067; 994,536627358621
-125,4400583672529; 966,2556513786429
-124,63689424775365; 458,4579490245271
-124,29268105368251; 1408,1109048078697
-124,14925888948622; 1032,3310860836668
-123,14530374011213; 1672,6501182353495
-123,86241456109363; 1377,8510154285714
-123,57557023270101; 1065,5037890024814
-123,71899239689733; 433,0976607420994
-123,28872590430842; 1346,5962324309703
-123,14530374011213; 1096,7716955968062
-122,85845941171954; 1320,7764932765726
-122,57161508332695; 1297,9451845761473
-122,57161508332695; 1131,5754741084415
-122,57161508332695; 408,46529462462127
-122,11266415789876; 1259,240323198373
-121,88318869518471; 1170,9477641196
-121,61546732201828; 1222,2032834842462
-121,99792642654174; 1203,3502993906777
-121,42423776975656; 375,85878116446406
-120,85054911297135; 348,6816871489143
-120,27686045618617; 325,85412804755333
-119,41632747100837; 1692,4348776963109
-119,70317179940096; 295,0524216035135
-119,84659396359726; 267,95656890101645
-119,41632747100837; 244,31159720371284
-119,27290530681208; 216,0414950610202
-118,55579448583057; 183,42935720226706
-118,12552799324169; 153,53192906581785
-117,40841717226019; 127,62532419977197
-116,834728515475; 105,8851488269579
-115,68735120190462; 76,35955593101744
-114,31049842562015; 40,16767584590616
-112,57304135078499; 5,487312709176194
-110,20543737040165; -12,673840598369452
-101,23039705091776; 772,1479068754197
-101,34513478227478; 741,1197246479167
-101,34513478227478; 717,1972826198805
-101,34513478227478; 693,2748405918444
-101,34513478227478; 669,3523985638083
-101,34513478227478; 645,792417778621
-100,65670839413255; 873,2820928284277
-101,0582904538822; 842,61262224471
-101,0582904538822; 818,6901802166739
-101,34513478227478; 805,6378258750447
-100,96267567775132; 607,7389867448915
-100,7714461254896; 590,8870386851206
-97,36516972582751; 1101,1184183116968
-100,1977574687044; 927,9834937328491
-100,7714461254896; 903,5098606424115
-100,34117963290069; 557,999305295167
-99,62406881191922; 963,3309641087576
-100,00652791644268; 529,8223181958958
-99,3372244835266; 983,9950045502165
-99,05038015513401; 503,10330019932644
-98,66792105061054; 1015,5378817425649
-97,7882651102066; 1341,1120688400288
-97,90300284156362; 1308,7790261382697
-97,90300284156362; 1284,8565841102334
-98,04642500575991; 1258,8481151362835
-97,90300284156362; 468,86571114634853
-97,18589202058214; 1382,277417123571
-97,61615851317103; 1234,115759710433
-97,61615851317103; 1210,1933176823966
-97,32931418477844; 1184,8247802820283
-97,21457645342142; 1154,089566728056
-97,09983872206436; 1062,9683101154346
